Date/Time,Reader,Place,Card number,Room name,ID of tenant
9/3/2024 9:20,86079,G5 ENTRY 3Z,893802,,65
9/3/2024 9:20,86047,G5 ENTRY 2Z,821787,,65
9/3/2024 9:20,86014,G3 ENTRY TS,554525,Outside,230
9/3/2024 9:20,86019,G4 ENTRY 3 QR,828617,via FR App.,65
9/3/2024 9:20,86073,G4 ENTRY 3Z,828617,,65
9/3/2024 9:20,8D010,G1 ENTRY 2,830005,via FR App.,65
9/3/2024 9:20,CB044,G1 ENTRY 2Z,830005,,65
9/3/2024 9:20,86018,G4 ENTRY 2 QR,558158,via FR App.,65
9/3/2024 9:20,86041,G4 ENTRY 2Z,558158,,65
9/3/2024 9:20,CB076,G1 ENTRY 3Z,827587,,65
9/3/2024 9:20,86067,G4 ENTRY TS1,824784,,13
9/3/2024 9:20,86014,G3 ENTRY TS,550916,Outside,230
9/3/2024 9:20,86008,G2 ENTRY1,552545,Outside,230
9/3/2024 9:20,8.00E+44,G5 ENTRY TS,551742,Outside,230
9/3/2024 9:20,86068,G5 ENTRY 2,541727,Outside,230
9/3/2024 9:20,8D010,G1 ENTRY 2,802741,,65
9/3/2024 9:20,86003,G4 ENTRY 3,827133,,65
9/3/2024 9:19,86067,G4 ENTRY TS1,557185,Outside,230
9/3/2024 9:19,86078,G3 ENTRY 3,554833,Outside,230
9/3/2024 9:19,86002,G4 ENTRY 2,527356,Outside,230
9/3/2024 9:19,86017,G4 ENTRY 1 QR,449095,Outside,13
9/3/2024 9:19,86005,G5 ENTRY 3,543029,Outside,13
9/3/2024 9:19,86029,G3 ENTRY 1 QR,449527,Outside,13
9/3/2024 9:19,86030,G3 ENTRY TS QR,450700,Outside,13
9/3/2024 9:19,CB076,G1 ENTRY 3Z,828537,,65
9/3/2024 9:19,86008,G2 ENTRY1,831184,,13
9/3/2024 9:19,86008,G2 ENTRY1,831602,,65
9/3/2024 9:19,86018,G4 ENTRY 2 QR,993480,via FR App.,65
9/3/2024 9:19,86068,G5 ENTRY 2,534293,,13
9/3/2024 9:19,86041,G4 ENTRY 2Z,993480,,65
9/3/2024 9:19,8D010,G1 ENTRY 2,806551,via FR App.,65
9/3/2024 9:19,CB044,G1 ENTRY 2Z,806551,,65
9/3/2024 9:19,86003,G4 ENTRY 3,821595,,13
9/3/2024 9:19,86028,G3 ENTRY 2 QR,449304,Outside,13
9/3/2024 9:19,86084,G5 ENTRY 2 QR,778181,via FR App.,65
9/3/2024 9:19,8D073,G1 ENTRY 1,898497,,65
9/3/2024 9:19,86047,G5 ENTRY 2Z,778181,,65
9/3/2024 9:19,86005,G5 ENTRY 3,545770,Outside,230
9/3/2024 9:19,86068,G5 ENTRY 2,778181,,65
9/3/2024 9:19,8.00E+44,G5 ENTRY TS,555764,Outside,230
9/3/2024 9:19,8D073,G1 ENTRY 1,806052,,13
9/3/2024 9:19,86005,G5 ENTRY 3,543212,Outside,230
9/3/2024 9:19,8D010,G1 ENTRY 2,541265,Outside,230
9/3/2024 9:19,86083,G4 ENTRY TS1 QR,529988,Outside,230
9/3/2024 9:19,8.00E+44,G5 ENTRY TS,832933,Outside,13
9/3/2024 9:19,86008,G2 ENTRY1,527910,Outside,230
9/3/2024 9:19,86084,G5 ENTRY 2 QR,545876,via FR App.,13
9/3/2024 9:19,86047,G5 ENTRY 2Z,545876,,13
9/3/2024 9:19,86013,G3 ENTRY 1,762996,,65
9/3/2024 9:19,8D010,G1 ENTRY 2,498552,Outside,13
9/3/2024 9:19,8D089,G1 ENTRY 1 QR,450986,Outside,13
9/3/2024 9:19,86072,G2 ENTRY TS,549561,,14
9/3/2024 9:19,86067,G4 ENTRY TS1,541010,Outside,230
9/3/2024 9:19,86002,G4 ENTRY 2,530877,Outside,230
9/3/2024 9:19,86024,G2 ENTRY1 QR,518677,via FR App.,13
9/3/2024 9:19,8B002,G2 ENTRY 1Z,518677,,13
9/3/2024 9:19,86005,G5 ENTRY 3,821050,,13
9/3/2024 9:19,86017,G4 ENTRY 1 QR,448804,Outside,13
9/3/2024 9:19,8D010,G1 ENTRY 2,825021,,65
9/3/2024 9:19,86084,G5 ENTRY 2 QR,449368,Outside,13
9/3/2024 9:19,86018,G4 ENTRY 2 QR,860183,via FR App.,65
9/3/2024 9:19,86029,G3 ENTRY 1 QR,444670,Outside,13
9/3/2024 9:19,8.00E+44,G5 ENTRY TS,527074,Outside,230
9/3/2024 9:19,86041,G4 ENTRY 2Z,860183,,65
9/3/2024 9:19,86002,G4 ENTRY 2,860183,,65
9/3/2024 9:19,8B002,G2 ENTRY 1Z,534154,,65
9/3/2024 9:19,86024,G2 ENTRY1 QR,534154,via FR App.,65
9/3/2024 9:19,8.00E+44,G5 ENTRY TS,857909,,13
9/3/2024 9:19,86079,G5 ENTRY 3Z,760328,,65
9/3/2024 9:19,86021,G5 ENTRY 3 QR,760328,via FR App.,65
9/3/2024 9:19,86047,G5 ENTRY 2Z,821962,,65
9/3/2024 9:19,8D010,G1 ENTRY 2,828227,,65
9/3/2024 9:19,86018,G4 ENTRY 2 QR,450238,Outside,13
9/3/2024 9:19,8B034,G2 ENTRY TSZ,764353,,65
9/3/2024 9:19,8D026,G1 ENTRY 2 QR,450984,Outside,13
9/3/2024 9:19,86024,G2 ENTRY1 QR,765095,via FR App.,65
9/3/2024 9:19,86019,G4 ENTRY 3 QR,445595,Outside,13
9/3/2024 9:19,86019,G4 ENTRY 3 QR,445595,Outside,13
9/3/2024 9:19,86008,G2 ENTRY1,765095,,65
9/3/2024 9:19,86028,G3 ENTRY 2 QR,832182,via FR App.,13
9/3/2024 9:19,87039,G3 ENTRY 2Z,832182,,13
9/3/2024 9:19,8D073,G1 ENTRY 1,542059,Outside,230
9/3/2024 9:19,86068,G5 ENTRY 2,828958,,13
9/3/2024 9:19,86017,G4 ENTRY 1 QR,826256,via FR App.,13
9/3/2024 9:19,86068,G5 ENTRY 2,897572,,65
9/3/2024 9:19,86008,G2 ENTRY1,758218,,65
9/3/2024 9:19,86018,G4 ENTRY 2 QR,778475,via FR App.,65
9/3/2024 9:19,86009,G4 ENTRY 1Z,826256,Outside,13
9/3/2024 9:19,8D010,G1 ENTRY 2,898462,,65
9/3/2024 9:19,86019,G4 ENTRY 3 QR,766655,via FR App.,65
9/3/2024 9:19,86073,G4 ENTRY 3Z,766655,,65
9/3/2024 9:19,8D009,G1 ENTRY TS,832683,,229
9/3/2024 9:19,86028,G3 ENTRY 2 QR,449662,Outside,13
9/3/2024 9:18,8D073,G1 ENTRY 1,808462,,65
9/3/2024 9:18,86024,G2 ENTRY1 QR,809922,via FR App.,65
9/3/2024 9:18,8.00E+44,G5 ENTRY TS,850838,,13
9/3/2024 9:18,8B002,G2 ENTRY 1Z,809922,,65
9/3/2024 9:18,86068,G5 ENTRY 2,553643,,13
9/3/2024 9:18,86078,G3 ENTRY 3,524840,Outside,230
9/3/2024 9:18,8D010,G1 ENTRY 2,541785,via FR App.,230
9/3/2024 9:18,86017,G4 ENTRY 1 QR,899547,via FR App.,13
9/3/2024 9:18,86005,G5 ENTRY 3,558090,Outside,230
9/3/2024 9:18,8.00E+44,G5 ENTRY TS,549324,Outside,230
9/3/2024 9:18,CB044,G1 ENTRY 2Z,541785,Outside,230
9/3/2024 9:18,86029,G3 ENTRY 1 QR,449365,Outside,13
9/3/2024 9:18,8.00E+44,G5 ENTRY TS,811445,,13
9/3/2024 9:18,86009,G4 ENTRY 1Z,899547,,13
9/3/2024 9:18,86084,G5 ENTRY 2 QR,823630,via FR App.,65
9/3/2024 9:18,86024,G2 ENTRY1 QR,828656,via FR App.,65
9/3/2024 9:18,86078,G3 ENTRY 3,250394,,65
9/3/2024 9:18,8D089,G1 ENTRY 1 QR,450872,Outside,13
9/3/2024 9:18,8B002,G2 ENTRY 1Z,828656,,65
9/3/2024 9:18,86018,G4 ENTRY 2 QR,518259,via FR App.,230
9/3/2024 9:18,8D025,G1 ENTRY TS QR,555906,Outside,230
9/3/2024 9:18,CB044,G1 ENTRY 2Z,755581,,65
9/3/2024 9:18,86068,G5 ENTRY 2,823630,,65
9/3/2024 9:18,86047,G5 ENTRY 2Z,823630,,65
9/3/2024 9:18,8D010,G1 ENTRY 2,755581,via FR App.,65
9/3/2024 9:18,86067,G4 ENTRY TS1,558438,Outside,230
9/3/2024 9:18,86002,G4 ENTRY 2,518259,Outside,230
9/3/2024 9:18,86019,G4 ENTRY 3 QR,449112,Outside,13
9/3/2024 9:18,86067,G4 ENTRY TS1,556510,Outside,230
9/3/2024 9:18,86001,G4 ENTRY 1,808750,,13
9/3/2024 9:18,86001,G4 ENTRY 1,807430,,65
9/3/2024 9:18,86018,G4 ENTRY 2 QR,721263,via FR App.,65
9/3/2024 9:18,8.00E+44,G5 ENTRY TS,515945,Outside,230
9/3/2024 9:18,86008,G2 ENTRY1,515760,Outside,230
9/3/2024 9:18,8D010,G1 ENTRY 2,855989,,13
9/3/2024 9:18,86067,G4 ENTRY TS1,559004,Outside,230
9/3/2024 9:18,86041,G4 ENTRY 2Z,721263,,65
9/3/2024 9:18,86012,G3 ENTRY 2,527440,Outside,230
9/3/2024 9:18,86067,G4 ENTRY TS1,535208,Outside,230
9/3/2024 9:18,87007,G3 ENTRY 1Z,832727,,13
9/3/2024 9:18,86017,G4 ENTRY 1 QR,551749,via FR App.,65
9/3/2024 9:18,8D010,G1 ENTRY 2,498540,via FR App.,65
9/3/2024 9:18,86001,G4 ENTRY 1,551749,,65
9/3/2024 9:18,86067,G4 ENTRY TS1,831147,,13
9/3/2024 9:18,8D010,G1 ENTRY 2,498540,,65
9/3/2024 9:18,86002,G4 ENTRY 2,520111,Outside,230
9/3/2024 9:18,8D073,G1 ENTRY 1,822562,,65
9/3/2024 9:18,86024,G2 ENTRY1 QR,536900,via FR App.,65
9/3/2024 9:18,CB044,G1 ENTRY 2Z,498540,,65
9/3/2024 9:18,8B002,G2 ENTRY 1Z,536900,,65
9/3/2024 9:18,8.00E+44,G5 ENTRY TS,558370,Outside,230
9/3/2024 9:18,86083,G4 ENTRY TS1 QR,448443,Outside,13
9/3/2024 9:18,86003,G4 ENTRY 3,809633,,65
9/3/2024 9:18,86017,G4 ENTRY 1 QR,558321,via FR App.,65
9/3/2024 9:18,8D010,G1 ENTRY 2,881484,via FR App.,13
9/3/2024 9:18,86002,G4 ENTRY 2,530237,Outside,230
9/3/2024 9:18,86009,G4 ENTRY 1Z,558321,,65
9/3/2024 9:18,8D010,G1 ENTRY 2,881484,Outside,13
9/3/2024 9:18,8D073,G1 ENTRY 1,839163,,13
9/3/2024 9:18,86018,G4 ENTRY 2 QR,818921,via FR App.,65
9/3/2024 9:18,86078,G3 ENTRY 3,508753,Outside,230
9/3/2024 9:18,8D009,G1 ENTRY TS,862555,,16
9/3/2024 9:18,86002,G4 ENTRY 2,818921,,65
9/3/2024 9:18,86008,G2 ENTRY1,819535,,13
9/3/2024 9:18,86021,G5 ENTRY 3 QR,449267,Outside,13
9/3/2024 9:18,86028,G3 ENTRY 2 QR,444908,Outside,13
9/3/2024 9:18,86008,G2 ENTRY1,532406,Outside,230
9/3/2024 9:18,86013,G3 ENTRY 1,541236,Outside,230
9/3/2024 9:18,8D026,G1 ENTRY 2 QR,448862,Outside,13
9/3/2024 9:18,8D073,G1 ENTRY 1,846356,,65
9/3/2024 9:18,86018,G4 ENTRY 2 QR,758272,via FR App.,65
9/3/2024 9:18,86017,G4 ENTRY 1 QR,449119,Outside,13
9/3/2024 9:18,8B034,G2 ENTRY TSZ,549467,Outside,230
9/3/2024 9:18,86041,G4 ENTRY 2Z,758272,,65
9/3/2024 9:18,86003,G4 ENTRY 3,830471,,13
9/3/2024 9:18,86078,G3 ENTRY 3,550931,,65
9/3/2024 9:18,86008,G2 ENTRY1,557203,Outside,230
9/3/2024 9:18,86029,G3 ENTRY 1 QR,775696,via FR App.,117
9/3/2024 9:18,8.00E+44,G5 ENTRY TS,898252,,91
9/3/2024 9:18,8D073,G1 ENTRY 1,898524,,13
9/3/2024 9:18,87007,G3 ENTRY 1Z,775696,,117
9/3/2024 9:18,86083,G4 ENTRY TS1 QR,448443,Outside,13
9/3/2024 9:18,86028,G3 ENTRY 2 QR,250575,via FR App.,65
9/3/2024 9:18,87039,G3 ENTRY 2Z,250575,,65
9/3/2024 9:18,86018,G4 ENTRY 2 QR,832539,via FR App.,13
9/3/2024 9:18,86002,G4 ENTRY 2,832539,,13
9/3/2024 9:18,86003,G4 ENTRY 3,873049,,13
9/3/2024 9:18,CB044,G1 ENTRY 2Z,899524,,65
9/3/2024 9:18,86083,G4 ENTRY TS1 QR,448443,Outside,13
9/3/2024 9:18,8D010,G1 ENTRY 2,899524,via FR App.,65
9/3/2024 9:18,86078,G3 ENTRY 3,710787,,65
9/3/2024 9:17,86024,G2 ENTRY1 QR,778302,via FR App.,65
9/3/2024 9:17,8.00E+44,G5 ENTRY TS,885119,,13
9/3/2024 9:17,8D089,G1 ENTRY 1 QR,450876,Outside,13
9/3/2024 9:17,86018,G4 ENTRY 2 QR,808552,via FR App.,65
9/3/2024 9:17,86067,G4 ENTRY TS1,558184,Outside,230
9/3/2024 9:17,86012,G3 ENTRY 2,805619,,13
9/3/2024 9:17,86029,G3 ENTRY 1 QR,444688,Outside,13
9/3/2024 9:17,86019,G4 ENTRY 3 QR,549180,,65
9/3/2024 9:17,86012,G3 ENTRY 2,557527,,65
9/3/2024 9:17,86002,G4 ENTRY 2,808552,,65
9/3/2024 9:17,86078,G3 ENTRY 3,538991,Outside,230
9/3/2024 9:17,8D010,G1 ENTRY 2,512991,Outside,230
9/3/2024 9:17,86005,G5 ENTRY 3,710829,,65
9/3/2024 9:17,86067,G4 ENTRY TS1,558185,Outside,230
9/3/2024 9:17,86068,G5 ENTRY 2,812261,,65
9/3/2024 9:17,86024,G2 ENTRY1 QR,449286,Outside,13
9/3/2024 9:17,86012,G3 ENTRY 2,830495,,65
9/3/2024 9:17,86067,G4 ENTRY TS1,836262,,14
9/3/2024 9:17,86029,G3 ENTRY 1 QR,759898,via FR App.,65
9/3/2024 9:17,8D010,G1 ENTRY 2,548792,Outside,230
9/3/2024 9:17,86018,G4 ENTRY 2 QR,802164,via FR App.,65
9/3/2024 9:17,87007,G3 ENTRY 1Z,759898,,65
9/3/2024 9:17,86041,G4 ENTRY 2Z,802164,,65
9/3/2024 9:17,86078,G3 ENTRY 3,558544,Outside,230
9/3/2024 9:17,86012,G3 ENTRY 2,821115,,65
9/3/2024 9:17,86003,G4 ENTRY 3,557962,Outside,230
9/3/2024 9:17,86078,G3 ENTRY 3,811107,,13
9/3/2024 9:17,8D010,G1 ENTRY 2,815719,,13
9/3/2024 9:17,86084,G5 ENTRY 2 QR,642749,via FR App.,169
9/3/2024 9:17,86047,G5 ENTRY 2Z,642749,,169
9/3/2024 9:17,86018,G4 ENTRY 2 QR,815302,via FR App.,65
9/3/2024 9:17,86041,G4 ENTRY 2Z,815302,,65
9/3/2024 9:17,86024,G2 ENTRY1 QR,547980,,65
9/3/2024 9:17,86029,G3 ENTRY 1 QR,450717,Outside,13
9/3/2024 9:17,86067,G4 ENTRY TS1,504047,Outside,13
9/3/2024 9:17,CB076,G1 ENTRY 3Z,806979,,65
9/3/2024 9:17,86017,G4 ENTRY 1 QR,448470,Outside,13
9/3/2024 9:17,86012,G3 ENTRY 2,803879,,13
9/3/2024 9:17,8D010,G1 ENTRY 2,899908,via FR App.,13
9/3/2024 9:17,86094,G3 ENTRY 3 QR,543617,via FR App.,65
9/3/2024 9:17,CB044,G1 ENTRY 2Z,899908,,13
9/3/2024 9:17,86083,G4 ENTRY TS1 QR,448992,Outside,13
9/3/2024 9:17,86003,G4 ENTRY 3,828891,,65
9/3/2024 9:17,86024,G2 ENTRY1 QR,547980,via FR App.,65
9/3/2024 9:17,86072,G2 ENTRY TS,534252,Outside,230
9/3/2024 9:17,8D025,G1 ENTRY TS QR,450576,Outside,13
9/3/2024 9:17,86078,G3 ENTRY 3,543617,,65
9/3/2024 9:17,CB076,G1 ENTRY 3Z,894029,,65
9/3/2024 9:17,86067,G4 ENTRY TS1,558901,Outside,230
9/3/2024 9:17,8D025,G1 ENTRY TS QR,450576,Outside,13
9/3/2024 9:17,86068,G5 ENTRY 2,556523,Outside,230
9/3/2024 9:17,86012,G3 ENTRY 2,250466,,65
9/3/2024 9:17,86078,G3 ENTRY 3,806848,,13
9/3/2024 9:17,86001,G4 ENTRY 1,873498,Outside,13
9/3/2024 9:17,8D010,G1 ENTRY 2,838368,via FR App.,65
9/3/2024 9:17,86003,G4 ENTRY 3,721636,,13
9/3/2024 9:17,86018,G4 ENTRY 2 QR,450085,Outside,13
9/3/2024 9:17,CB076,G1 ENTRY 3Z,548358,,65
9/3/2024 9:17,86067,G4 ENTRY TS1,558465,Outside,230
9/3/2024 9:17,8D025,G1 ENTRY TS QR,450576,Outside,13
9/3/2024 9:17,86024,G2 ENTRY1 QR,450985,Outside,13
9/3/2024 9:17,86067,G4 ENTRY TS1,558161,Outside,230
9/3/2024 9:17,86078,G3 ENTRY 3,803496,,65
9/3/2024 9:17,8D010,G1 ENTRY 2,838368,,65
9/3/2024 9:17,8.00E+44,G5 ENTRY TS,541117,Outside,230
9/3/2024 9:17,8D025,G1 ENTRY TS QR,450576,Outside,13
9/3/2024 9:17,86017,G4 ENTRY 1 QR,541460,via FR App.,230
9/3/2024 9:17,86009,G4 ENTRY 1Z,541460,Outside,230
9/3/2024 9:17,86003,G4 ENTRY 3,250008,,65
9/3/2024 9:17,CB076,G1 ENTRY 3Z,899011,,65
9/3/2024 9:17,86024,G2 ENTRY1 QR,834145,via FR App.,65
9/3/2024 9:17,86028,G3 ENTRY 2 QR,721459,via FR App.,65
9/3/2024 9:17,86008,G2 ENTRY1,834145,,65
9/3/2024 9:17,CB044,G1 ENTRY 2Z,809212,,65
9/3/2024 9:17,86068,G5 ENTRY 2,809790,,65
9/3/2024 9:17,86014,G3 ENTRY TS,810244,,13
9/3/2024 9:17,8D010,G1 ENTRY 2,809212,via FR App.,65
9/3/2024 9:17,86094,G3 ENTRY 3 QR,449156,Outside,13
9/3/2024 9:17,86067,G4 ENTRY TS1,555518,Outside,230
9/3/2024 9:17,86017,G4 ENTRY 1 QR,849622,,65
9/3/2024 9:17,86003,G4 ENTRY 3,558471,Outside,230
9/3/2024 9:17,86028,G3 ENTRY 2 QR,555136,via FR App.,13
9/3/2024 9:17,86008,G2 ENTRY1,530427,Outside,230
9/3/2024 9:17,8D010,G1 ENTRY 2,778563,via FR App.,65
9/3/2024 9:17,CB076,G1 ENTRY 3Z,537025,,65
9/3/2024 9:17,86012,G3 ENTRY 2,555136,,13
9/3/2024 9:17,CB044,G1 ENTRY 2Z,778563,,65
9/3/2024 9:17,86013,G3 ENTRY 1,500246,Outside,65
9/3/2024 9:16,86067,G4 ENTRY TS1,549441,Outside,230
9/3/2024 9:16,86072,G2 ENTRY TS,545581,Outside,230
9/3/2024 9:16,86005,G5 ENTRY 3,820870,,65
9/3/2024 9:16,86028,G3 ENTRY 2 QR,912755,via FR App.,65
9/3/2024 9:16,86003,G4 ENTRY 3,883448,,65
9/3/2024 9:16,86067,G4 ENTRY TS1,541942,Outside,230
9/3/2024 9:16,86013,G3 ENTRY 1,558092,Outside,230
9/3/2024 9:16,87039,G3 ENTRY 2Z,912755,Outside,65
9/3/2024 9:16,8D073,G1 ENTRY 1,553174,Outside,230
9/3/2024 9:16,86068,G5 ENTRY 2,527061,Outside,230
9/3/2024 9:16,86017,G4 ENTRY 1 QR,449490,Outside,13
9/3/2024 9:16,86002,G4 ENTRY 2,1894,,65
9/3/2024 9:16,86008,G2 ENTRY1,548496,Outside,230
9/3/2024 9:16,8D009,G1 ENTRY TS,517381,Outside,230
9/3/2024 9:16,8D010,G1 ENTRY 2,825986,,65
9/3/2024 9:16,86003,G4 ENTRY 3,547672,,65
9/3/2024 9:16,86028,G3 ENTRY 2 QR,771436,via FR App.,65
9/3/2024 9:16,86094,G3 ENTRY 3 QR,448411,Outside,13
9/3/2024 9:16,86094,G3 ENTRY 3 QR,448411,Outside,13
9/3/2024 9:16,8D073,G1 ENTRY 1,518298,Outside,230
9/3/2024 9:16,86021,G5 ENTRY 3 QR,449409,Outside,13
9/3/2024 9:16,86029,G3 ENTRY 1 QR,448807,Outside,13
9/3/2024 9:16,86002,G4 ENTRY 2,504723,Outside,230
9/3/2024 9:16,8D026,G1 ENTRY 2 QR,449243,Outside,13
9/3/2024 9:16,86003,G4 ENTRY 3,550405,Outside,230
9/3/2024 9:16,8D009,G1 ENTRY TS,557521,Outside,230
9/3/2024 9:16,8D025,G1 ENTRY TS QR,450576,Outside,13
9/3/2024 9:16,86002,G4 ENTRY 2,138472,,65
9/3/2024 9:16,86008,G2 ENTRY1,805536,,65
9/3/2024 9:16,86083,G4 ENTRY TS1 QR,448635,Outside,13
9/3/2024 9:16,8.00E+44,G5 ENTRY TS,554449,Outside,230
9/3/2024 9:16,86017,G4 ENTRY 1 QR,450239,Outside,13
9/3/2024 9:16,86028,G3 ENTRY 2 QR,831852,via FR App.,31
9/3/2024 9:16,86028,G3 ENTRY 2 QR,831852,via FR App.,31
9/3/2024 9:16,CB076,G1 ENTRY 3Z,556542,,65
9/3/2024 9:16,87039,G3 ENTRY 2Z,831852,,31
9/3/2024 9:16,86067,G4 ENTRY TS1,556764,Outside,230
9/3/2024 9:16,86013,G3 ENTRY 1,811123,,13
9/3/2024 9:16,86018,G4 ENTRY 2 QR,827483,via FR App.,65
9/3/2024 9:16,86041,G4 ENTRY 2Z,827483,,65
9/3/2024 9:16,86003,G4 ENTRY 3,827380,,65
9/3/2024 9:16,86002,G4 ENTRY 2,827483,,65
9/3/2024 9:16,86067,G4 ENTRY TS1,869171,Outside,13
9/3/2024 9:16,8D025,G1 ENTRY TS QR,450576,Outside,13
9/3/2024 9:16,86029,G3 ENTRY 1 QR,536670,via FR App.,65
9/3/2024 9:16,86024,G2 ENTRY1 QR,449891,Outside,13
9/3/2024 9:16,86014,G3 ENTRY TS,557088,Outside,230
9/3/2024 9:16,86028,G3 ENTRY 2 QR,806897,via FR App.,65
9/3/2024 9:16,86013,G3 ENTRY 1,536670,,65
9/3/2024 9:16,87071,G3 ENTRY 3Z,864977,,13
9/3/2024 9:16,8D073,G1 ENTRY 1,820857,,65
9/3/2024 9:16,86012,G3 ENTRY 2,806897,,65
9/3/2024 9:16,86018,G4 ENTRY 2 QR,875191,via FR App.,65
9/3/2024 9:16,86084,G5 ENTRY 2 QR,541088,via FR App.,65
9/3/2024 9:16,86041,G4 ENTRY 2Z,875191,,65
9/3/2024 9:16,86003,G4 ENTRY 3,553336,Outside,230
9/3/2024 9:16,8D009,G1 ENTRY TS,551155,Outside,230
9/3/2024 9:16,86021,G5 ENTRY 3 QR,831935,via FR App.,31
9/3/2024 9:16,86068,G5 ENTRY 2,541088,,65
9/3/2024 9:16,86005,G5 ENTRY 3,831935,,31
9/3/2024 9:16,86001,G4 ENTRY 1,818895,,13
9/3/2024 9:16,8.00E+44,G5 ENTRY TS,552899,Outside,230
9/3/2024 9:16,86067,G4 ENTRY TS1,525648,Outside,230
9/3/2024 9:16,86024,G2 ENTRY1 QR,826686,via FR App.,65
9/3/2024 9:16,86018,G4 ENTRY 2 QR,449071,Outside,13
9/3/2024 9:16,86019,G4 ENTRY 3 QR,449388,Outside,13
9/3/2024 9:16,CB076,G1 ENTRY 3Z,763139,,65
9/3/2024 9:16,8D010,G1 ENTRY 2,841387,,13
9/3/2024 9:16,8.00E+44,G5 ENTRY TS,835533,,13
9/3/2024 9:16,8B002,G2 ENTRY 1Z,826686,,65
9/3/2024 9:16,86001,G4 ENTRY 1,801944,,65
9/3/2024 9:16,8D025,G1 ENTRY TS QR,450715,Outside,13
9/3/2024 9:16,86078,G3 ENTRY 3,898861,,13
9/3/2024 9:16,86024,G2 ENTRY1 QR,993472,via FR App.,65
9/3/2024 9:16,86078,G3 ENTRY 3,809028,,65
9/3/2024 9:16,CB076,G1 ENTRY 3Z,558760,,65
9/3/2024 9:16,8B002,G2 ENTRY 1Z,993472,,65
9/3/2024 9:16,86008,G2 ENTRY1,993472,,65
9/3/2024 9:16,8D025,G1 ENTRY TS QR,450715,Outside,13
9/3/2024 9:16,86030,G3 ENTRY TS QR,449932,Outside,13
9/3/2024 9:16,8.00E+44,G5 ENTRY TS,558260,Outside,230
9/3/2024 9:16,86012,G3 ENTRY 2,806673,,65
9/3/2024 9:16,8D010,G1 ENTRY 2,810898,,65
9/3/2024 9:16,8.00E+44,G5 ENTRY TS,555767,Outside,230
9/3/2024 9:16,86017,G4 ENTRY 1 QR,446916,Outside,13
9/3/2024 9:16,86008,G2 ENTRY1,250338,,65
9/3/2024 9:15,CB076,G1 ENTRY 3Z,830967,,65
9/3/2024 9:15,86018,G4 ENTRY 2 QR,449213,Outside,13
9/3/2024 9:15,86078,G3 ENTRY 3,509392,Outside,230
9/3/2024 9:15,86028,G3 ENTRY 2 QR,875682,via FR App.,13
9/3/2024 9:15,8D073,G1 ENTRY 1,830967,,65
9/3/2024 9:15,87039,G3 ENTRY 2Z,875682,,13
9/3/2024 9:15,86005,G5 ENTRY 3,800146,,13
9/3/2024 9:15,86084,G5 ENTRY 2 QR,893586,via FR App.,65
9/3/2024 9:15,86019,G4 ENTRY 3 QR,448811,Outside,13
9/3/2024 9:15,86024,G2 ENTRY1 QR,538295,via FR App.,65
9/3/2024 9:15,8B002,G2 ENTRY 1Z,538295,,65
9/3/2024 9:15,86047,G5 ENTRY 2Z,893586,Outside,65
9/3/2024 9:15,86005,G5 ENTRY 3,527386,Outside,230
9/3/2024 9:15,CB076,G1 ENTRY 3Z,775291,Outside,65
9/3/2024 9:15,CB076,G1 ENTRY 3Z,775291,Outside,65
9/3/2024 9:15,86018,G4 ENTRY 2 QR,820649,via FR App.,65
9/3/2024 9:15,86041,G4 ENTRY 2Z,820649,,65
9/3/2024 9:15,8B002,G2 ENTRY 1Z,819408,,65
9/3/2024 9:15,86024,G2 ENTRY1 QR,819408,via FR App.,65
9/3/2024 9:15,86047,G5 ENTRY 2Z,755362,,65
9/3/2024 9:15,86021,G5 ENTRY 3 QR,450022,Outside,13
9/3/2024 9:15,86014,G3 ENTRY TS,546425,Outside,230
9/3/2024 9:15,86012,G3 ENTRY 2,549661,,65
9/3/2024 9:15,86018,G4 ENTRY 2 QR,809923,via FR App.,65
9/3/2024 9:15,86041,G4 ENTRY 2Z,809923,,65
9/3/2024 9:15,8D009,G1 ENTRY TS,513974,Outside,230
9/3/2024 9:15,86008,G2 ENTRY1,530064,Outside,230
9/3/2024 9:15,86001,G4 ENTRY 1,558602,Outside,230
9/3/2024 9:15,86014,G3 ENTRY TS,558774,Outside,230
9/3/2024 9:15,8D010,G1 ENTRY 2,521704,Outside,230
9/3/2024 9:15,86047,G5 ENTRY 2Z,845422,,65
9/3/2024 9:15,86068,G5 ENTRY 2,845422,,65
9/3/2024 9:15,86024,G2 ENTRY1 QR,894256,via FR App.,65
9/3/2024 9:15,86012,G3 ENTRY 2,555361,Outside,230
9/3/2024 9:15,86001,G4 ENTRY 1,802396,,229
9/3/2024 9:15,86008,G2 ENTRY1,894256,,65
9/3/2024 9:15,86014,G3 ENTRY TS,558774,Outside,230
9/3/2024 9:15,86014,G3 ENTRY TS,526851,,13
9/3/2024 9:15,86072,G2 ENTRY TS,518604,,13
9/3/2024 9:15,86002,G4 ENTRY 2,529253,Outside,230
9/3/2024 9:15,86021,G5 ENTRY 3 QR,449096,Outside,13
9/3/2024 9:15,86084,G5 ENTRY 2 QR,558759,via FR App.,65
9/3/2024 9:15,86028,G3 ENTRY 2 QR,760411,via FR App.,65
9/3/2024 9:15,86003,G4 ENTRY 3,810651,,65
